i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
2,50,40,80,3008,40,3469.019198754118,2040,22488
3,50,40,80,3008,40,3256.329092934886,2040,22470
4,50,40,80,3008,40,3049.8078341664755,2040,22579
5,50,40,80,3008,40,3287.2009052423186,2040,22511
6,50,40,80,3008,40,3461.836601247761,2040,22516
7,50,40,80,3008,40,3558.504900237309,2040,22491
8,50,40,80,3008,40,3988.8605860608204,2040,22603
9,50,40,80,3008,40,2697.947733093947,2040,22522
10,50,40,80,3008,40,3303.437436142828,2040,22518
1,50,40,80,3008,60,4070.1680586616276,3060,33796
2,50,40,80,3008,60,3949.1910502635183,3060,33917
3,50,40,80,3008,60,3983.5951168450338,3060,33991
4,50,40,80,3008,60,3266.0326081228554,3060,33828
5,50,40,80,3008,60,4215.132937730412,3060,33810
6,50,40,80,3008,60,3616.0576222063555,3060,33903
7,50,40,80,3008,60,4118.133796282029,3060,33955
8,50,40,80,3008,60,4180.420438295183,3060,33881
9,50,40,80,3008,60,3125.1582733035607,3060,33873
10,50,40,80,3008,60,4052.9473821212882,3060,33765
1,50,40,80,3008,80,4203.80649322306,4080,45418
2,50,40,80,3008,80,3808.9442382007383,4080,45606
3,50,40,80,3008,80,4023.609841600865,4080,45416
4,50,40,80,3008,80,4388.297108295023,4080,45541
5,50,40,80,3008,80,4327.3712455842715,4080,45302
6,50,40,80,3008,80,4021.2730592494836,4080,45498
7,50,40,80,3008,80,3773.751989019866,4080,45364
8,50,40,80,3008,80,4293.586223943792,4080,45420
9,50,40,80,3008,80,4052.1672818440184,4080,45370
10,50,40,80,3008,80,4296.695870012684,4080,45284
1,300,40,80,18042,50,2333.0233280973243,15050,194451
2,300,40,80,18042,50,1810.811674131784,15050,194337
3,300,40,80,18042,50,2584.110837264475,15050,195031
4,300,40,80,18042,50,1883.9171285832622,15050,194383
5,300,40,80,18042,50,2974.443013934231,15050,194364
6,300,40,80,18042,50,2806.827149945409,15050,205009
7,300,40,80,18042,50,3356.72732647523,15050,208052
8,300,40,80,18042,50,2184.190497766621,15050,207230
9,300,40,80,18042,50,2365.9331282946528,15050,207115
10,300,40,80,18042,50,2635.384654714247,15050,207492
1,300,40,80,18042,200,3935.8363736039105,60200,842971
