i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
1,50,4,8,306,10,3513.5916172480133,36494,326319
2,50,4,8,306,10,3513.5916172480133,36528,325792
3,50,4,8,306,10,3513.5916172480133,36578,326345
4,50,4,8,306,10,3513.5916172480133,36448,325767
5,50,4,8,306,10,3513.5916172480133,36450,326395
6,50,4,8,306,10,3513.5916172480133,36522,331349
7,50,4,8,306,10,3513.5916172480133,36402,331113
8,50,4,8,306,10,3513.5916172480133,36424,327518
9,50,4,8,306,10,3513.5916172480133,36503,324150
10,50,4,8,306,10,3513.5916172480133,36514,323253
1,50,4,8,306,20,4115.173511316474,27192,242015
2,50,4,8,306,20,4115.173511316474,27440,243374
3,50,4,8,306,20,4115.173511316474,27247,241662
4,50,4,8,306,20,4115.173511316474,27204,241271
5,50,4,8,306,20,4115.173511316474,27362,243854
6,50,4,8,306,20,4115.173511316474,27451,246802
7,50,4,8,306,20,4115.173511316474,27244,246954
8,50,4,8,306,20,4115.173511316474,27257,245147
9,50,4,8,306,20,4115.173511316474,27304,243489
10,50,4,8,306,20,4115.173511316474,27347,242898
1,50,4,8,306,30,4348.465450644808,21165,188756
2,50,4,8,306,30,4349.080733000254,21049,187131
3,50,4,8,306,30,4348.755163496893,21087,187479
4,50,4,8,306,30,4349.080733000254,21128,187846
5,50,4,8,306,30,4348.10385780826,21311,190563
6,50,4,8,306,30,4349.080733000254,21204,190827
7,50,4,8,306,30,4349.080733000254,21049,190793
8,50,4,8,306,30,4349.080733000254,21050,189653
9,50,4,8,306,30,4349.080733000254,21161,189276
10,50,4,8,306,30,4349.080733000254,21095,188533
1,50,4,8,306,40,4493.5571422914345,17170,153515
2,50,4,8,306,40,4493.605550488809,17097,152857
3,50,4,8,306,40,4492.985579402115,17085,152434
4,50,4,8,306,40,4493.147172749084,17157,153152
5,50,4,8,306,40,4491.456386497813,17209,154382
6,50,4,8,306,40,4493.605550488809,17158,154886
7,50,4,8,306,40,4493.605550488809,17120,155700
8,50,4,8,306,40,4492.640542751639,17141,154919
9,50,4,8,306,40,4492.640542751639,17132,153892
10,50,4,8,306,40,4492.985579402115,17086,152872
1,50,20,40,1433,10,3513.5916172480133,40251,356249
2,50,20,40,1433,10,3513.5916172480133,40247,355296
3,50,20,40,1433,10,3513.5916172480133,40276,355652
4,50,20,40,1433,10,3513.5916172480133,40283,355665
5,50,20,40,1433,10,3513.5916172480133,40317,356941
6,50,20,40,1433,10,3513.5916172480133,40279,362289
7,50,20,40,1433,10,3513.5916172480133,40288,363130
8,50,20,40,1433,10,3513.5916172480133,40310,360354
9,50,20,40,1433,10,3513.5916172480133,40307,358211
10,50,20,40,1433,10,3513.5916172480133,40269,356003
1,50,20,40,1433,40,4493.147172749084,27198,243370
2,50,20,40,1433,40,4493.147172749084,27081,241416
3,50,20,40,1433,40,4493.605550488809,27065,241155
4,50,20,40,1433,40,4493.147172749084,27171,242124
5,50,20,40,1433,40,4493.605550488809,27127,242596
6,50,20,40,1433,40,4492.239225219077,27239,245732
7,50,20,40,1433,40,4493.605550488809,27185,247494
8,50,20,40,1433,40,4492.985579402115,27082,244377
9,50,20,40,1433,40,4493.5571422914345,27052,242284
10,50,20,40,1433,40,4493.147172749084,27226,243413
1,50,20,40,1501,60,4644.986856314211,22982,219644
2,50,20,40,1501,60,4644.836111279549,22911,219788
3,50,20,40,1501,60,4645.086713545071,22892,219079
4,50,20,40,1501,60,4645.127813464395,23010,220219
5,50,20,40,1501,60,4644.426688973729,22979,220221
