i,n,b_low,b_high,r,approx,n_calls,time_ms
60,100,8,35,50,3800.0,397,7
61,100,8,35,50,3710.0,440,8
62,100,8,35,50,3356.0,453,8
63,100,8,35,50,4574.0,514,9
64,100,8,35,50,4341.0,445,8
65,100,8,35,50,3590.0,451,8
66,100,8,35,50,3350.0,436,8
67,100,8,35,50,3935.0,431,8
68,100,8,35,50,4500.0,504,9
69,100,8,35,50,3675.0,494,9
70,100,8,35,50,4171.0,482,9
71,100,8,35,50,2632.0,388,7
72,100,8,35,50,4004.0,474,8
73,100,8,35,50,2812.0,421,7
74,100,8,35,50,4215.0,499,9
75,100,8,35,50,4385.0,478,8
76,100,8,35,50,4510.0,488,9
77,100,8,35,50,4502.0,437,8
78,100,8,35,50,3935.0,431,8
79,100,8,35,50,4081.0,509,9
80,100,8,35,50,3010.0,401,7
81,100,8,35,50,4080.0,467,8
82,100,8,35,50,4230.0,522,9
83,100,8,35,50,4052.0,486,9
84,100,8,35,50,3030.0,446,8
85,100,8,35,50,4202.0,486,9
86,100,8,35,50,3695.0,469,8
87,100,8,35,50,3740.0,373,7
88,100,8,35,50,3695.0,417,7
89,100,8,35,50,4092.0,453,8
90,100,8,35,50,3758.0,499,9
91,100,8,35,50,4574.0,489,9
92,100,8,35,50,4510.0,506,9
93,100,8,35,50,3774.0,483,9
94,100,8,35,50,3470.0,479,9
95,100,8,35,50,3952.0,457,8
96,100,8,35,50,4293.0,482,8
97,100,8,35,50,3529.0,424,7
98,100,8,35,50,4377.0,503,9
99,100,8,35,50,3776.0,398,7
100,100,8,35,50,4167.0,471,8
1,100,5,20,100,7849.0,437,8
2,100,5,20,100,6626.0,478,9
3,100,5,20,100,7893.0,484,9
4,100,5,20,100,7798.0,409,7
5,100,5,20,100,7855.0,432,8
6,100,5,20,100,8041.0,456,8
7,100,5,20,100,7574.0,445,8
8,100,5,20,100,8215.0,510,9
9,100,5,20,100,7226.0,399,7
10,100,5,20,100,8699.0,478,9
11,100,5,20,100,6864.0,445,8
12,100,5,20,100,8181.0,537,10
13,100,5,20,100,7927.0,426,8
14,100,5,20,100,7574.0,472,9
15,100,5,20,100,7724.0,505,9
16,100,5,20,100,7388.0,393,7
17,100,5,20,100,8571.0,462,8
18,100,5,20,100,7739.0,493,9
19,100,5,20,100,8133.0,411,7
20,100,5,20,100,7596.0,497,9
21,100,5,20,100,7554.0,485,9
22,100,5,20,100,8228.0,469,8
23,100,5,20,100,8395.0,460,8
24,100,5,20,100,8721.0,514,9
25,100,5,20,100,6560.0,426,8
26,100,5,20,100,8456.0,451,8
27,100,5,20,100,6547.0,426,8
28,100,5,20,100,7714.0,501,9
29,100,5,20,100,8910.0,447,8
30,100,5,20,100,8615.0,481,9
31,100,5,20,100,8122.0,445,8
32,100,5,20,100,6858.0,451,8
33,100,5,20,100,7916.0,438,8
34,100,5,20,100,7002.0,394,7
35,100,5,20,100,8396.0,482,9
36,100,5,20,100,8702.0,426,8
37,100,5,20,100,7356.0,367,7
38,100,5,20,100,6948.0,472,9
39,100,5,20,100,7838.0,411,7
40,100,5,20,100,8203.0,447,8
41,100,5,20,100,8089.0,459,8
42,100,5,20,100,7292.0,416,7
43,100,5,20,100,8573.0,478,9
44,100,5,20,100,8297.0,488,9
45,100,5,20,100,8534.0,453,8
46,100,5,20,100,7757.0,434,8
47,100,5,20,100,8592.0,431,8
48,100,5,20,100,8551.0,444,8
49,100,5,20,100,5720.0,376,7
50,100,5,20,100,8158.0,465,8
51,100,5,20,100,8839.0,458,8
52,100,5,20,100,7096.0,441,8
53,100,5,20,100,7779.0,444,8
54,100,5,20,100,8398.0,475,9
55,100,5,20,100,7958.0,419,8
56,100,5,20,100,7228.0,467,8
57,100,5,20,100,7419.0,465,8
58,100,5,20,100,9335.0,505,9
59,100,5,20,100,8863.0,521,9
60,100,5,20,100,6856.0,481,9
61,100,5,20,100,7746.0,456,8
62,100,5,20,100,8533.0,436,8
63,100,5,20,100,8645.0,552,10
64,100,5,20,100,6718.0,437,8
65,100,5,20,100,7946.0,483,9
66,100,5,20,100,8508.0,510,9
67,100,5,20,100,8803.0,439,8
68,100,5,20,100,6820.0,428,8
69,100,5,20,100,8313.0,484,9
70,100,5,20,100,8320.0,476,9
71,100,5,20,100,7510.0,462,8
72,100,5,20,100,8258.0,451,8
73,100,5,20,100,8759.0,542,10
74,100,5,20,100,7397.0,460,8
75,100,5,20,100,7461.0,449,8
76,100,5,20,100,8853.0,488,9
77,100,5,20,100,7704.0,478,9
78,100,5,20,100,7525.0,424,8
79,100,5,20,100,7295.0,443,8
80,100,5,20,100,8295.0,475,9
81,100,5,20,100,7895.0,435,8
82,100,5,20,100,7559.0,446,8
83,100,5,20,100,6504.0,418,7
84,100,5,20,100,7491.0,424,8
85,100,5,20,100,7507.0,449,8
86,100,5,20,100,6179.0,380,7
87,100,5,20,100,7412.0,464,8
88,100,5,20,100,8791.0,460,8
89,100,5,20,100,8294.0,392,7
90,100,5,20,100,7100.0,454,8
91,100,5,20,100,8428.0,526,9
92,100,5,20,100,7514.0,403,7
93,100,5,20,100,8413.0,457,8
94,100,5,20,100,8999.0,455,8
95,100,5,20,100,7451.0,441,8
96,100,5,20,100,8096.0,446,8
97,100,5,20,100,7854.0,427,8
98,100,5,20,100,7743.0,414,7
99,100,5,20,100,7449.0,435,8
100,100,5,20,100,8873.0,475,9
1,100,18,74,100,6593.0,405,7
2,100,18,74,100,5752.0,399,7
3,100,18,74,100,9720.0,502,9
4,100,18,74,100,8070.0,459,8
5,100,18,74,100,8930.0,439,8
6,100,18,74,100,7967.0,348,6
7,100,18,74,100,8063.0,505,9
8,100,18,74,100,8281.0,441,8
9,100,18,74,100,7560.0,419,7
10,100,18,74,100,8081.0,445,8
11,100,18,74,100,8635.0,440,8
12,100,18,74,100,7760.0,435,8
13,100,18,74,100,8653.0,419,7
14,100,18,74,100,7841.0,430,8
15,100,18,74,100,7803.0,354,6
16,100,18,74,100,8640.0,469,8
17,100,18,74,100,7388.0,441,8
18,100,18,74,100,8551.0,507,9
19,100,18,74,100,7872.0,392,7
20,100,18,74,100,5996.0,487,9
21,100,18,74,100,9172.0,378,7
22,100,18,74,100,5760.0,378,7
23,100,18,74,100,8655.0,472,8
24,100,18,74,100,6148.0,434,8
25,100,18,74,100,7685.0,378,7
26,100,18,74,100,8512.0,474,8
27,100,18,74,100,7080.0,437,8
28,100,18,74,100,8948.0,497,9
29,100,18,74,100,9464.0,454,8
30,100,18,74,100,9224.0,374,6
31,100,18,74,100,9397.0,378,7
32,100,18,74,100,9359.0,457,8
33,100,18,74,100,6387.0,526,9
34,100,18,74,100,6248.0,454,8
35,100,18,74,100,7774.0,560,10
36,100,18,74,100,7474.0,397,7
37,100,18,74,100,7378.0,402,7
38,100,18,74,100,7658.0,389,7
39,100,18,74,100,7882.0,407,7
40,100,18,74,100,9025.0,445,8
41,100,18,74,100,7816.0,397,7
42,100,18,74,100,7930.0,482,9
43,100,18,74,100,8674.0,433,8
44,100,18,74,100,8946.0,547,10
45,100,18,74,100,7898.0,403,7
46,100,18,74,100,9484.0,471,8
47,100,18,74,100,7598.0,519,9
48,100,18,74,100,7464.0,414,7
49,100,18,74,100,9278.0,403,7
50,100,18,74,100,8653.0,409,7
51,100,18,74,100,6500.0,553,10
52,100,18,74,100,5414.0,341,6
53,100,18,74,100,9584.0,420,7
54,100,18,74,100,5868.0,394,7
55,100,18,74,100,9048.0,408,7
56,100,18,74,100,9105.0,430,8
57,100,18,74,100,5764.0,427,8
58,100,18,74,100,5912.0,439,8
59,100,18,74,100,7714.0,462,8
60,100,18,74,100,6312.0,422,7
61,100,18,74,100,6090.0,410,7
62,100,18,74,100,8489.0,475,8
63,100,18,74,100,9211.0,385,7
64,100,18,74,100,7716.0,454,8
65,100,18,74,100,9216.0,453,8
66,100,18,74,100,7175.0,472,8
67,100,18,74,100,8440.0,414,7
68,100,18,74,100,7280.0,463,8
69,100,18,74,100,8267.0,405,7
70,100,18,74,100,9052.0,434,8
71,100,18,74,100,8921.0,451,8
72,100,18,74,100,9411.0,423,7
73,100,18,74,100,9855.0,432,8
74,100,18,74,100,7702.0,365,6
75,100,18,74,100,7108.0,405,7
76,100,18,74,100,6965.0,519,9
77,100,18,74,100,8865.0,437,8
78,100,18,74,100,8910.0,479,8
79,100,18,74,100,8438.0,535,9
80,100,18,74,100,9459.0,401,7
81,100,18,74,100,4662.0,436,8
82,100,18,74,100,5710.0,387,7
83,100,18,74,100,8422.0,453,8
84,100,18,74,100,9278.0,396,7
85,100,18,74,100,7820.0,366,6
86,100,18,74,100,8595.0,420,7
87,100,18,74,100,9706.0,469,8
88,100,18,74,100,7924.0,374,6
89,100,18,74,100,8120.0,484,8
90,100,18,74,100,9320.0,482,8
91,100,18,74,100,8372.0,373,6
92,100,18,74,100,7668.0,490,9
93,100,18,74,100,5490.0,370,6
94,100,18,74,100,5520.0,336,6
95,100,18,74,100,8209.0,326,6
96,100,18,74,100,7976.0,371,6
97,100,18,74,100,9583.0,445,8
98,100,18,74,100,9448.0,415,7
99,100,18,74,100,7901.0,478,8
100,100,18,74,100,9626.0,412,7
1,100,7,28,150,9057.0,449,8
2,100,7,28,150,10711.0,365,7
3,100,7,28,150,9745.0,418,7
4,100,7,28,150,11207.0,365,6
5,100,7,28,150,11612.0,415,7
6,100,7,28,150,9301.0,407,7
7,100,7,28,150,11640.0,410,7
8,100,7,28,150,10916.0,358,6
9,100,7,28,150,11201.0,457,8
10,100,7,28,150,11249.0,461,8
11,100,7,28,150,9825.0,408,7
12,100,7,28,150,10064.0,413,7
13,100,7,28,150,10714.0,395,7
14,100,7,28,150,10310.0,402,7
15,100,7,28,150,9716.0,428,8
16,100,7,28,150,10878.0,454,8
17,100,7,28,150,9972.0,374,7
18,100,7,28,150,10711.0,413,7
19,100,7,28,150,9986.0,357,6
20,100,7,28,150,10092.0,371,7
21,100,7,28,150,10758.0,425,8
22,100,7,28,150,12160.0,404,7
23,100,7,28,150,12616.0,434,8
24,100,7,28,150,10271.0,367,7
25,100,7,28,150,10646.0,399,7
26,100,7,28,150,9233.0,428,8
27,100,7,28,150,9448.0,399,7
28,100,7,28,150,10572.0,437,8
29,100,7,28,150,10145.0,378,7
30,100,7,28,150,9951.0,407,7
31,100,7,28,150,8567.0,436,8
32,100,7,28,150,10585.0,373,7
33,100,7,28,150,8380.0,356,6
34,100,7,28,150,10222.0,384,7
35,100,7,28,150,10855.0,401,7
36,100,7,28,150,11148.0,409,7
37,100,7,28,150,9942.0,396,7
38,100,7,28,150,11494.0,435,8
39,100,7,28,150,11717.0,416,7
40,100,7,28,150,10546.0,435,8
41,100,7,28,150,10410.0,458,8
42,100,7,28,150,10019.0,378,7
43,100,7,28,150,12204.0,435,8
44,100,7,28,150,9068.0,337,6
45,100,7,28,150,10040.0,422,8
46,100,7,28,150,12040.0,435,8
47,100,7,28,150,10005.0,396,7
48,100,7,28,150,10282.0,374,7
49,100,7,28,150,9076.0,334,6
50,100,7,28,150,11002.0,414,7
51,100,7,28,150,10212.0,409,7
52,100,7,28,150,9543.0,331,6
53,100,7,28,150,10602.0,437,8
54,100,7,28,150,11689.0,411,7
55,100,7,28,150,8509.0,415,7
56,100,7,28,150,9916.0,391,7
57,100,7,28,150,11128.0,426,8
58,100,7,28,150,9730.0,422,8
59,100,7,28,150,9627.0,425,8
60,100,7,28,150,10523.0,421,8
61,100,7,28,150,10526.0,419,8
62,100,7,28,150,9013.0,404,7
63,100,7,28,150,10581.0,434,8
64,100,7,28,150,9449.0,370,7
65,100,7,28,150,12200.0,396,7
66,100,7,28,150,11244.0,387,7
67,100,7,28,150,10320.0,387,7
68,100,7,28,150,9137.0,371,7
69,100,7,28,150,10321.0,395,7
70,100,7,28,150,9900.0,422,8
71,100,7,28,150,12603.0,405,7
72,100,7,28,150,9957.0,428,8
73,100,7,28,150,11088.0,394,7
74,100,7,28,150,9718.0,407,7
75,100,7,28,150,9317.0,361,6
76,100,7,28,150,9566.0,408,7
77,100,7,28,150,11243.0,396,7
78,100,7,28,150,10780.0,376,7
79,100,7,28,150,10817.0,374,7
80,100,7,28,150,9231.0,392,7
81,100,7,28,150,9417.0,367,7
82,100,7,28,150,10091.0,465,9
83,100,7,28,150,11371.0,383,7
84,100,7,28,150,11255.0,429,8
85,100,7,28,150,10677.0,386,7
86,100,7,28,150,11093.0,369,7
87,100,7,28,150,11481.0,420,8
88,100,7,28,150,11734.0,397,7
89,100,7,28,150,11394.0,406,7
90,100,7,28,150,11091.0,437,8
91,100,7,28,150,11924.0,390,7
92,100,7,28,150,9540.0,391,7
93,100,7,28,150,11280.0,424,8
94,100,7,28,150,8538.0,359,7
95,100,7,28,150,10826.0,363,7
96,100,7,28,150,10812.0,367,7
97,100,7,28,150,11166.0,426,8
98,100,7,28,150,10727.0,447,8
99,100,7,28,150,11170.0,437,8
100,100,7,28,150,10598.0,440,8
1,100,27,109,150,11250.0,420,7
2,100,27,109,150,14292.0,416,7
3,100,27,109,150,9422.0,419,7
4,100,27,109,150,12901.0,502,9
5,100,27,109,150,10610.0,367,6
6,100,27,109,150,11700.0,368,6
7,100,27,109,150,12095.0,385,7
8,100,27,109,150,8438.0,454,8
9,100,27,109,150,8370.0,409,7
10,100,27,109,150,9582.0,442,8
11,100,27,109,150,11160.0,425,7
12,100,27,109,150,12456.0,471,8
13,100,27,109,150,10632.0,404,7
14,100,27,109,150,6474.0,423,7
15,100,27,109,150,14411.0,403,7
16,100,27,109,150,10674.0,455,8
17,100,27,109,150,11297.0,427,8
18,100,27,109,150,12128.0,417,7
19,100,27,109,150,10514.0,403,7
20,100,27,109,150,8850.0,373,6
21,100,27,109,150,11950.0,365,6
22,100,27,109,150,9850.0,360,6
23,100,27,109,150,9050.0,394,7
24,100,27,109,150,8922.0,480,8
25,100,27,109,150,8884.0,340,6
26,100,27,109,150,11928.0,509,9
27,100,27,109,150,10560.0,358,6
28,100,27,109,150,12154.0,402,7
29,100,27,109,150,8986.0,367,6
30,100,27,109,150,9418.0,422,8
31,100,27,109,150,11370.0,387,7
32,100,27,109,150,10074.0,467,9
33,100,27,109,150,13307.0,493,9
34,100,27,109,150,8726.0,487,9
35,100,27,109,150,9639.0,418,7
36,100,27,109,150,11805.0,374,7
37,100,27,109,150,9215.0,502,9
38,100,27,109,150,11278.0,415,7
39,100,27,109,150,10100.0,394,7
40,100,27,109,150,5350.0,374,6
41,100,27,109,150,6111.0,431,8
42,100,27,109,150,13937.0,364,6
43,100,27,109,150,11424.0,482,9
44,100,27,109,150,11459.0,436,8
45,100,27,109,150,8652.0,351,6
46,100,27,109,150,7600.0,357,6
47,100,27,109,150,8063.0,395,7
48,100,27,109,150,8706.0,316,5
49,100,27,109,150,10989.0,323,6
50,100,27,109,150,12530.0,382,7
51,100,27,109,150,10704.0,405,7
52,100,27,109,150,12100.0,419,7
53,100,27,109,150,7489.0,384,7
54,100,27,109,150,9426.0,460,8
55,100,27,109,150,11370.0,410,7
56,100,27,109,150,8360.0,510,9
57,100,27,109,150,3382.0,312,5
58,100,27,109,150,10869.0,504,9
59,100,27,109,150,12006.0,374,7
60,100,27,109,150,11250.0,389,7
61,100,27,109,150,12223.0,471,8
62,100,27,109,150,8934.0,413,7
63,100,27,109,150,9233.0,405,7
64,100,27,109,150,9907.0,422,7
65,100,27,109,150,8698.0,445,8
66,100,27,109,150,12202.0,351,6
67,100,27,109,150,10614.0,333,6
68,100,27,109,150,9650.0,328,6
69,100,27,109,150,10866.0,497,9
70,100,27,109,150,10836.0,397,7
71,100,27,109,150,5460.0,390,7
72,100,27,109,150,7805.0,378,7
73,100,27,109,150,9270.0,413,7
74,100,27,109,150,9146.0,412,7
75,100,27,109,150,10200.0,467,8
76,100,27,109,150,13004.0,411,7
77,100,27,109,150,13024.0,408,7
78,100,27,109,150,13175.0,408,7
79,100,27,109,150,10200.0,414,7
80,100,27,109,150,9900.0,421,7
81,100,27,109,150,12584.0,403,7
82,100,27,109,150,6586.0,351,6
83,100,27,109,150,10770.0,391,7
84,100,27,109,150,11060.0,445,8
85,100,27,109,150,10134.0,410,7
86,100,27,109,150,12525.0,436,8
87,100,27,109,150,14775.0,415,7
88,100,27,109,150,9894.0,413,7
89,100,27,109,150,12624.0,364,6
90,100,27,109,150,9000.0,386,7
91,100,27,109,150,6949.0,393,7
92,100,27,109,150,11334.0,322,5
93,100,27,109,150,11640.0,442,8
94,100,27,109,150,13203.0,477,8
95,100,27,109,150,10790.0,351,6
96,100,27,109,150,9810.0,355,6
97,100,27,109,150,11574.0,344,6
98,100,27,109,150,13803.0,440,8
99,100,27,109,150,12274.0,589,10
100,100,27,109,150,9510.0,323,6
1,250,1,1,62,5317.0,3348,95
2,250,1,1,62,5308.0,3348,95
3,250,1,1,62,5259.0,3348,96
4,250,1,1,62,5306.0,3348,96
5,250,1,1,62,5300.0,3348,96
6,250,1,1,62,5299.0,3348,95
7,250,1,1,62,5305.0,3348,95
8,250,1,1,62,5306.0,3348,95
9,250,1,1,62,5325.0,3348,95
10,250,1,1,62,5328.0,3348,96
11,250,1,1,62,5296.0,3348,95
12,250,1,1,62,5320.0,3348,95
13,250,1,1,62,5294.0,3348,95
14,250,1,1,62,5305.0,3348,95
15,250,1,1,62,5284.0,3348,95
16,250,1,1,62,5303.0,3348,96
17,250,1,1,62,5291.0,3348,96
18,250,1,1,62,5310.0,3348,95
19,250,1,1,62,5306.0,3348,95
20,250,1,1,62,5308.0,3348,95
21,250,1,1,62,5297.0,3348,95
22,250,1,1,62,5309.0,3348,95
23,250,1,1,62,5310.0,3348,95
24,250,1,1,62,5293.0,3348,95
25,250,1,1,62,5304.0,3348,94
26,250,1,1,62,5304.0,3348,95
27,250,1,1,62,5311.0,3348,95
28,250,1,1,62,5308.0,3348,96
29,250,1,1,62,5295.0,3348,95
30,250,1,1,62,5303.0,3348,95
31,250,1,1,62,5283.0,3348,95
32,250,1,1,62,5310.0,3348,95
33,250,1,1,62,5306.0,3348,95
34,250,1,1,62,5306.0,3348,95
35,250,1,1,62,5297.0,3348,95
36,250,1,1,62,5327.0,3348,95
37,250,1,1,62,5298.0,3348,95
38,250,1,1,62,5318.0,3348,95
39,250,1,1,62,5317.0,3348,95
40,250,1,1,62,5272.0,3348,96
41,250,1,1,62,5300.0,3348,96
42,250,1,1,62,5322.0,3348,96
43,250,1,1,62,5295.0,3348,95
44,250,1,1,62,5308.0,3348,95
45,250,1,1,62,5312.0,3348,95
46,250,1,1,62,5310.0,3348,95
47,250,1,1,62,5282.0,3348,95
48,250,1,1,62,5330.0,3348,96
49,250,1,1,62,5285.0,3348,95
50,250,1,1,62,5329.0,3348,95
51,250,1,1,62,5287.0,3348,95
52,250,1,1,62,5303.0,3348,95
53,250,1,1,62,5314.0,3348,96
54,250,1,1,62,5273.0,3348,96
55,250,1,1,62,5307.0,3348,95
56,250,1,1,62,5277.0,3348,95
57,250,1,1,62,5300.0,3348,95
58,250,1,1,62,5293.0,3348,95
59,250,1,1,62,5324.0,3348,95
60,250,1,1,62,5304.0,3348,95
61,250,1,1,62,5304.0,3348,95
62,250,1,1,62,5326.0,3348,95
63,250,1,1,62,5326.0,3348,95
64,250,1,1,62,5324.0,3348,95
65,250,1,1,62,5302.0,3348,96
66,250,1,1,62,5323.0,3348,96
67,250,1,1,62,5283.0,3348,95
68,250,1,1,62,5322.0,3348,96
69,250,1,1,62,5288.0,3348,95
70,250,1,1,62,5327.0,3348,95
71,250,1,1,62,5305.0,3348,96
72,250,1,1,62,5312.0,3348,96
73,250,1,1,62,5305.0,3348,96
74,250,1,1,62,5290.0,3348,95
75,250,1,1,62,5335.0,3348,95
76,250,1,1,62,5327.0,3348,95
77,250,1,1,62,5291.0,3348,95
78,250,1,1,62,5313.0,3348,95
79,250,1,1,62,5321.0,3348,95
80,250,1,1,62,5316.0,3348,95
81,250,1,1,62,5331.0,3348,95
82,250,1,1,62,5302.0,3348,95
83,250,1,1,62,5302.0,3348,95
84,250,1,1,62,5298.0,3348,95
85,250,1,1,62,5306.0,3348,95
86,250,1,1,62,5300.0,3348,95
87,250,1,1,62,5320.0,3348,95
88,250,1,1,62,5297.0,3348,95
89,250,1,1,62,5311.0,3348,95
90,250,1,1,62,5329.0,3348,95
91,250,1,1,62,5303.0,3348,95
92,250,1,1,62,5288.0,3348,95
93,250,1,1,62,5309.0,3348,95
94,250,1,1,62,5308.0,3348,95
95,250,1,1,62,5313.0,3348,95
96,250,1,1,62,5311.0,3348,95
97,250,1,1,62,5287.0,3348,95
98,250,1,1,62,5280.0,3348,95
99,250,1,1,62,5306.0,3348,95
100,250,1,1,62,5306.0,3348,95
1,250,3,12,62,5235.0,1284,34
2,250,3,12,62,5610.0,1339,36
3,250,3,12,62,5426.0,1329,36
4,250,3,12,62,5419.0,1283,34
5,250,3,12,62,4938.0,1301,35
6,250,3,12,62,5525.0,1237,33
7,250,3,12,62,5494.0,1291,35
8,250,3,12,62,5554.0,1286,34
9,250,3,12,62,5315.0,1248,34
10,250,3,12,62,5525.0,1226,33
11,250,3,12,62,5143.0,1298,35
12,250,3,12,62,5401.0,1290,35
13,250,3,12,62,5528.0,1346,36
14,250,3,12,62,5120.0,1343,36
15,250,3,12,62,5373.0,1364,36
16,250,3,12,62,5572.0,1327,35
17,250,3,12,62,5702.0,1297,35
18,250,3,12,62,5467.0,1306,35
19,250,3,12,62,5357.0,1389,37
20,250,3,12,62,5452.0,1192,32
21,250,3,12,62,5637.0,1297,35
22,250,3,12,62,5370.0,1309,35
23,250,3,12,62,5016.0,1312,35
24,250,3,12,62,5455.0,1269,34
25,250,3,12,62,5563.0,1334,36
26,250,3,12,62,5435.0,1306,35
27,250,3,12,62,5510.0,1249,33
28,250,3,12,62,5667.0,1347,36
29,250,3,12,62,5515.0,1249,33
30,250,3,12,62,5376.0,1340,36
31,250,3,12,62,5478.0,1297,35
32,250,3,12,62,5495.0,1312,35
33,250,3,12,62,5399.0,1307,35
34,250,3,12,62,5592.0,1319,35
35,250,3,12,62,5369.0,1362,37
36,250,3,12,62,5482.0,1288,35
37,250,3,12,62,5522.0,1276,34
38,250,3,12,62,5449.0,1316,35
39,250,3,12,62,5549.0,1322,35
40,250,3,12,62,5521.0,1318,35
41,250,3,12,62,5494.0,1344,36
42,250,3,12,62,5606.0,1356,36
43,250,3,12,62,5384.0,1382,37
44,250,3,12,62,4883.0,1274,34
45,250,3,12,62,5401.0,1308,35
46,250,3,12,62,5637.0,1287,34
47,250,3,12,62,5483.0,1240,33
48,250,3,12,62,5623.0,1303,35
49,250,3,12,62,5426.0,1317,35
50,250,3,12,62,5546.0,1239,33
51,250,3,12,62,5420.0,1298,35
52,250,3,12,62,5665.0,1302,35
53,250,3,12,62,5052.0,1202,32
54,250,3,12,62,5453.0,1238,33
55,250,3,12,62,5161.0,1364,36
56,250,3,12,62,5058.0,1327,35
57,250,3,12,62,5650.0,1326,35
58,250,3,12,62,5671.0,1317,35
59,250,3,12,62,5706.0,1439,38
60,250,3,12,62,5234.0,1224,33
61,250,3,12,62,5098.0,1407,38
62,250,3,12,62,5731.0,1283,34
63,250,3,12,62,5643.0,1291,35
64,250,3,12,62,5570.0,1361,36
65,250,3,12,62,5560.0,1290,35
66,250,3,12,62,5429.0,1288,35
67,250,3,12,62,5609.0,1298,35
68,250,3,12,62,5192.0,1291,34
69,250,3,12,62,5261.0,1329,36
70,250,3,12,62,5473.0,1284,34
71,250,3,12,62,5466.0,1333,36
72,250,3,12,62,5285.0,1277,33
73,250,3,12,62,4841.0,1227,33
74,250,3,12,62,5349.0,1253,34
75,250,3,12,62,5385.0,1317,35
76,250,3,12,62,5586.0,1314,35
77,250,3,12,62,5174.0,1317,35
78,250,3,12,62,5516.0,1379,37
79,250,3,12,62,5576.0,1362,36
80,250,3,12,62,5444.0,1290,35
81,250,3,12,62,5324.0,1222,33
82,250,3,12,62,5381.0,1347,36
83,250,3,12,62,5543.0,1266,34
84,250,3,12,62,5383.0,1271,34
85,250,3,12,62,5644.0,1366,36
86,250,3,12,62,5257.0,1293,34
87,250,3,12,62,5018.0,1286,34
88,250,3,12,62,5643.0,1374,37
89,250,3,12,62,5676.0,1284,34
90,250,3,12,62,5517.0,1362,36
91,250,3,12,62,5310.0,1344,36
92,250,3,12,62,5482.0,1233,33
93,250,3,12,62,5634.0,1316,36
94,250,3,12,62,5429.0,1383,37
95,250,3,12,62,5155.0,1299,35
96,250,3,12,62,5265.0,1330,36
97,250,3,12,62,5599.0,1329,36
98,250,3,12,62,5639.0,1342,36
99,250,3,12,62,5468.0,1370,37
100,250,3,12,62,5381.0,1289,35
1,250,11,45,62,5652.0,1330,35
2,250,11,45,62,5894.0,1458,39
3,250,11,45,62,5838.0,1378,37
4,250,11,45,62,5636.0,1343,36
5,250,11,45,62,5912.0,1294,34
6,250,11,45,62,5142.0,1205,32
7,250,11,45,62,5007.0,1301,35
8,250,11,45,62,4705.0,1297,35
9,250,11,45,62,5023.0,1252,33
10,250,11,45,62,5007.0,1213,32
11,250,11,45,62,5742.0,1441,39
12,250,11,45,62,5894.0,1358,37
13,250,11,45,62,5872.0,1358,36
14,250,11,45,62,5999.0,1602,43
15,250,11,45,62,5466.0,1492,40
16,250,11,45,62,5717.0,1418,38
17,250,11,45,62,6012.0,1339,36
18,250,11,45,62,5792.0,1435,38
19,250,11,45,62,5706.0,1329,36
20,250,11,45,62,5979.0,1501,40
21,250,11,45,62,5108.0,1291,34
22,250,11,45,62,5254.0,1411,38
23,250,11,45,62,5952.0,1428,38
24,250,11,45,62,5230.0,1471,39
25,250,11,45,62,5750.0,1349,36
26,250,11,45,62,4477.0,1302,35
27,250,11,45,62,4756.0,1290,34
28,250,11,45,62,5828.0,1549,41
29,250,11,45,62,5098.0,1282,34
30,250,11,45,62,5142.0,1265,34
31,250,11,45,62,5007.0,1284,34
32,250,11,45,62,5342.0,1468,39
33,250,11,45,62,4973.0,1250,33
34,250,11,45,62,5858.0,1574,42
35,250,11,45,62,5706.0,1387,37
36,250,11,45,62,5562.0,1505,41
37,250,11,45,62,5872.0,1433,38
38,250,11,45,62,5116.0,1355,36
39,250,11,45,62,5862.0,1417,38
40,250,11,45,62,5126.0,1331,35
41,250,11,45,62,5685.0,1312,35
42,250,11,45,62,5806.0,1446,39
43,250,11,45,62,4870.0,1346,35
44,250,11,45,62,5009.0,1332,35
45,250,11,45,62,5952.0,1416,37
46,250,11,45,62,5834.0,1422,38
47,250,11,45,62,5766.0,1404,37
48,250,11,45,62,5842.0,1388,37
49,250,11,45,62,5952.0,1275,34
50,250,11,45,62,5918.0,1447,39
51,250,11,45,62,5851.0,1463,39
52,250,11,45,62,5930.0,1317,35
53,250,11,45,62,5932.0,1477,39
54,250,11,45,62,5928.0,1557,41
55,250,11,45,62,5696.0,1437,39
56,250,11,45,62,6018.0,1362,36
57,250,11,45,62,4553.0,1227,33
58,250,11,45,62,6033.0,1342,36
59,250,11,45,62,5617.0,1447,39
60,250,11,45,62,5193.0,1357,36
61,250,11,45,62,5007.0,1363,36
62,250,11,45,62,4705.0,1330,35
63,250,11,45,62,5806.0,1388,37
64,250,11,45,62,5862.0,1434,38
65,250,11,45,62,4988.0,1329,35
66,250,11,45,62,5062.0,1284,34
67,250,11,45,62,5727.0,1459,39
68,250,11,45,62,5624.0,1494,40
69,250,11,45,62,5727.0,1475,39
70,250,11,45,62,5193.0,1346,36
71,250,11,45,62,5726.0,1465,39
72,250,11,45,62,6012.0,1281,34
73,250,11,45,62,5844.0,1522,41
74,250,11,45,62,5999.0,1547,41
75,250,11,45,62,5193.0,1263,33
76,250,11,45,62,6012.0,1270,33
77,250,11,45,62,6018.0,1392,37
78,250,11,45,62,4988.0,1377,37
79,250,11,45,62,5769.0,1394,37
